article_id,gold_rating,gold_comment,llm_rating,llm_comment,status,abs_error
69827fb2-1cb1-40c9-9c0d-92a999007d5e,0,The article is a straightforward news report covering a protest rally and speech by the spokesperson of 'Inqilab Mancha'. The journalist neutrally quotes the spokesperson's strong criticisms of the Awami League without adopting them as the newspaper's editorial stance.,0,The article is a straightforward news report covering a protest rally and speech by the spokesperson of 'Inqilab Mancha'. The journalist neutrally quotes the spokesperson's strong criticisms of the Awami League without adopting them as the newspaper's editorial stance.,success,0
6367eb60-c1ee-486b-a359-62a709a9b540,0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the various individuals present at the tribunal courtyard during the verdict. The organization is mentioned purely factually in a list of attendees, carrying no positive or negative framing.",0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the various individuals present at the tribunal courtyard during the verdict. The organization is mentioned purely factually in a list of attendees, carrying no positive or negative framing.",success,0
e0409a22-bfba-4301-93a6-8d8809aeff28,0,"The article neutrally reports the reactions outside the tribunal following the death sentence of Sheikh Hasina. It objectively quotes the 'Inqilab Mancha' spokesperson expressing satisfaction and calling the verdict historic, acting purely as a messenger.",0,"The article neutrally reports the reactions outside the tribunal following the death sentence of Sheikh Hasina. It objectively quotes the 'Inqilab Mancha' spokesperson expressing satisfaction and calling the verdict historic, acting purely as a messenger.",success,0
9078ce2f-02e5-4836-947e-970679f95967,0,"The article is a factual news report about 'Inqilab Mancha' submitting a memorandum to the Vice-Chancellor with student-friendly demands (AC in the library, removing a bus stand). The reporter objectively lists the demands without editorially praising the organization.",0,"The article is a factual news report about 'Inqilab Mancha' submitting a memorandum to the Vice-Chancellor with student-friendly demands (AC in the library, removing a bus stand). The reporter objectively lists the demands without editorially praising the organization.",success,0
b4f59550-2e58-48c4-aa3d-1eecee6750e6,0,"The article neutrally summarizes a press conference by 'Inqilab Mancha'. The journalist objectively quotes their demands for a national government and their criticisms of the NCP and current advisers, without endorsing or condemning these political views.",0,"The article neutrally summarizes a press conference by 'Inqilab Mancha'. The journalist objectively quotes their demands for a national government and their criticisms of the NCP and current advisers, without endorsing or condemning these political views.",success,0
3752f241-cedf-4e4b-94e7-d0d80b1d5324,0,"The article neutrally reports on a press conference where 'Inqilab Mancha' presented three proposals to the interim government. The journalist objectively lists their demands (tribunals, repentance commission, police hiring) without adding any editorial praise or criticism.",0,"The article neutrally reports on a press conference where 'Inqilab Mancha' presented three proposals to the interim government. The journalist objectively lists their demands (tribunals, repentance commission, police hiring) without adding any editorial praise or criticism.",success,0
d1b1fde6-9fea-4680-8794-b333290295ac,0,The article is a factual news report outlining the upcoming political programs (mass signature campaign) announced by 'Inqilab Mancha'. The journalist objectively relays their plans and statements without any editorial bias.,0,The article is a factual news report outlining the upcoming political programs (mass signature campaign) announced by 'Inqilab Mancha'. The journalist objectively relays their plans and statements without any editorial bias.,success,0
f1d6b89b-2141-4b65-85e3-40de2a00ace8,0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the attendees at a seminar organized by Islamic scholars. The target identity is merely present in a factual list of participants, carrying no editorial framing.",0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the attendees at a seminar organized by Islamic scholars. The target identity is merely present in a factual list of participants, carrying no editorial framing.",success,0
e2a8af0d-3c0b-4cdf-ac3d-60ab0552d198,0,"The article neutrally reports that several organizations, including 'Inqilab Mancha', expressed solidarity with protesting teachers. Quoting their spokesperson expressing sympathy for the teachers is standard objective reporting, not positive editorial framing.",0,"The article neutrally reports that several organizations, including 'Inqilab Mancha', expressed solidarity with protesting teachers. Quoting their spokesperson expressing sympathy for the teachers is standard objective reporting, not positive editorial framing.",success,0
2cd176ce-a313-44df-9585-67b027012e38,0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the political figures who spoke in solidarity with protesting teachers at the Shaheed Minar. The identity is mentioned factually in a list of attendees, with no editorial framing attached.",0,"The article neutrally lists the spokesperson of 'Inqilab Mancha' among the political figures who spoke in solidarity with protesting teachers at the Shaheed Minar. The identity is mentioned factually in a list of attendees, with no editorial framing attached.",success,0
c8f8b971-06fe-451e-967d-d3803cee61a4,0,"The article is a comprehensive, objective news report detailing the chaotic protests and counter-protests at Zero Point. 'Inqilab Mancha' is mentioned neutrally in a single sentence listing the various groups and speakers present at the anti-fascism rally.",0,"The article is a comprehensive, objective news report detailing the chaotic protests and counter-protests at Zero Point. 'Inqilab Mancha' is mentioned neutrally in a single sentence listing the various groups and speakers present at the anti-fascism rally.",success,0
16f7a094-77a9-4cc4-90d6-e6fb934454f2,0,"The article neutrally reports that 'Inqilab Mancha' organized an absentee funeral prayer (gayebana janaza) for a child victim of sexual assault. This is a factual statement of an event occurring, containing no editorial praise or criticism.",0,"The article neutrally reports that 'Inqilab Mancha' organized an absentee funeral prayer (gayebana janaza) for a child victim of sexual assault. This is a factual statement of an event occurring, containing no editorial praise or criticism.",success,0
