article_id,gold_rating,gold_comment,llm_rating,llm_comment,status,abs_error
39d7835a-4b8a-44c3-8d1d-44461f1c8b67,0,"The target identity 'পাহাড়ি' (Pahari/Indigenous) is completely absent from this article. The text solely discusses Indian national politics, Hindutva, and the shifting allegiances of Indian political figures.",0,"The target identity 'পাহাড়ি' (Pahari/Indigenous) is completely absent from this article. The text solely discusses Indian national politics, Hindutva, and the shifting allegiances of Indian political figures.",success,0
12ba6e17-7783-434a-a4fb-cff0f166d193,0,"The article provides a balanced, neutral, and factual report on the aftermath of ethnic violence affecting both Paharis and Bengalis, focusing on property loss, inadequate compensation, and the slow progress of police investigations without vilifying either side.",0,"The article provides a balanced, neutral, and factual report on the aftermath of ethnic violence affecting both Paharis and Bengalis, focusing on property loss, inadequate compensation, and the slow progress of police investigations without vilifying either side.",success,0
0743df3f-f77a-4b3f-8f8b-e896238a1697,1,"The op-ed highly sympathetically frames the Pahari community as marginalized victims of systemic state oppression, military impunity, and settler violence, actively advocating for their human rights and justice.",1,"The op-ed highly sympathetically frames the Pahari community as marginalized victims of systemic state oppression, military impunity, and settler violence, actively advocating for their human rights and justice.",success,0
06c007fb-ee49-4d26-882d-3e3200e61d44,1,The op-ed sympathetically frames Paharis as victims of systemic state negligence and targeted violence. The author defends the community by actively debunking the state narrative that tries to dismiss Pahari deaths as mere 'internal conflicts'.,1,The op-ed sympathetically frames Paharis as victims of systemic state negligence and targeted violence. The author defends the community by actively debunking the state narrative that tries to dismiss Pahari deaths as mere 'internal conflicts'.,success,0
7c71df43-a471-4a51-acda-56cbad30a38f,1,"The article reports on a memorial event honoring M.N. Larma and largely maintains a factual tone. Through quotations from speakers, it portrays Pahari (indigenous) people as a marginalized community whose rights have been denied and who have faced discrimination and communal attacks. The coverage is sympathetic toward their struggles and highlights advocacy for their rights, resulting in a mildly positive framing rather than overt praise.",0,The article neutrally reports on a memorial event honoring a prominent Pahari leader (M.N. Larma). It objectively quotes speakers who praised his fight for the rights of the indigenous and marginalized people against state discrimination.,success,1
3dae93a8-3274-402e-a62c-c9fd4c940615,1,"The article objectively reports on a human rights seminar, but the quoted speakers consistently portray the Pahari (Indigenous) community as victims of historical displacement, violence, land grabbing, and systemic discrimination. It highlights calls for protecting their rights, implementing the CHT Peace Accord, and ending impunity. While the article itself does not explicitly endorse these views, its overall framing is sympathetic toward the community, making the stance somewhat positive (+1)",0,"The article neutrally reports on a human rights seminar. It quotes experts and activists who sympathetically highlight the historical displacement, massacres, and land grabbing suffered by the Pahari community, acting purely as a messenger.",success,1
1de4414d-b19a-450f-93cb-96303ede7251,0,"The article is a standard, neutral news report covering a political speech by Pahari leader Ushatan Talukder. It objectively quotes his call for unity and indigenous rights without editorializing.",0,"The article is a standard, neutral news report covering a political speech by Pahari leader Ushatan Talukder. It objectively quotes his call for unity and indigenous rights without editorializing.",success,0
7f360582-3712-4d9d-a1b5-3e0437f5e73e,2,"This op-ed sympathetically frames the Pahari/Jumma people as historical victims of Bengali nationalism, constitutional erasure, and displacement (like the Kaptai Dam), strongly advocating for their equal citizenship and rights.",1,"This op-ed sympathetically frames the Pahari/Jumma people as historical victims of Bengali nationalism, constitutional erasure, and displacement (like the Kaptai Dam), strongly advocating for their equal citizenship and rights.",success,1
8578a7f5-d631-482c-b68b-5dbbb9834a58,0,The article neutrally reports on a workshop discussing the protection of forest-dependent indigenous communities. It quotes policymakers and activists advocating for Pahari livelihoods and rights without any negative framing.,0,The article neutrally reports on a workshop discussing the protection of forest-dependent indigenous communities. It quotes policymakers and activists advocating for Pahari livelihoods and rights without any negative framing.,success,0
86ecbe34-b067-4b65-8f07-2776428350d0,0,"The article neutrally reports a press conference held by indigenous students demanding an end to campus discrimination, quota implementation, and cultural recognition. It provides a platform for their grievances objectively.",0,"The article neutrally reports a press conference held by indigenous students demanding an end to campus discrimination, quota implementation, and cultural recognition. It provides a platform for their grievances objectively.",success,0
