article_id,gold_rating,gold_comment,llm_rating,llm_comment,status,abs_error,gold_rating_3c,llm_rating_3c
ae5ef22a-a67a-42bd-82a8-b078fd1eb0bf,0,"The article portrays Pakistan neutrally, strictly reporting a standard diplomatic gesture (sending flowers for an ailing political leader). There is no socio-political narrative framing or emotional bias attached to the target identity; it is simply mentioned as a state actor sending a goodwill gesture.",1,"The article reports a goodwill diplomatic gesture: Pakistan's PM, deputy PM, and foreign minister sending flowers wishing Khaleda Zia recovery. This is a friendly, courteous act reflecting positive bilateral relations, reported factually and favorably.",success,1,0,1
d38d870b-d13d-4e4a-bac7-d42f5604e1c8,0,"The target identity is framed neutrally within an economic and trade context. The article objectively details Pakistan's tender to purchase rice from Bangladesh and notes improving bilateral relations. The language is purely factual and transactional, devoid of nationalist or ethnic identity framing.",1,"Straightforward economic/trade reporting on Pakistan exporting rice to Bangladesh amid improving bilateral ties post-2024. Framed as positive economic cooperation with quality assurances, no negative framing.",success,1,0,1
29a43c0e-b2d8-4526-a46d-07053a236121,0,"The article objectively reports Pakistan's strong, defensive diplomatic response to a perceived territorial threat from India. By extensively quoting Pakistan's counter-arguments regarding sovereignty and international law, the text frames Pakistan neutrally as a state actor defending its national identity.",0,"Pakistan is portrayed as the aggrieved party responding firmly and legally to an Indian minister's expansionist remarks about Sindh province, invoking international law and sovereignty. The framing is largely neutral-to-sympathetic toward Pakistan's rebuttal, presenting its statement as a measured defense against provocation.",success,0,0,0
d73f4bd9-affb-4918-ad8e-d9bb891ad96f,-1,"The article explicitly frames Pakistan as a military aggressor, resulting in a negative framing. It details a 'deadly attack' (প্রাণঘাতী হামলা) by Pakistani forces that resulted in civilian casualties, specifically highlighting the deaths of nine children. Quoting local authorities referring to Pakistan as an 'attacking force' (আক্রমণকারী বাহিনী) strongly cements a negative nationalist framing.",-2,"The article reports, via Afghan Taliban officials, that Pakistani forces bombed a house in Khost killing nine children and a woman, describing Pakistani forces as an 'attacking force' ('আক্রমণকারী বাহিনী'). This attributes a civilian-casualty airstrike directly to Pakistan's military, a strongly negative portrayal of harm caused by Pakistani action.",success,1,-1,-1
7bedd67d-f39b-4215-91a4-34bfc6d9dc55,0,"A team lost or analyzing their batting collapse is factual sports journalism, not a negative socio-political or nationalistic framing of the target identity. The text contains no hostility or identity-based bias, maintaining a completely neutral, performance-based stance.",0,"Routine cricket match reporting on Bangladesh defeating Pakistan in a warm-up match, purely factual sports coverage with no emotive framing of Pakistan as an identity.",success,0,0,0
9eb629d5-13bd-48b4-8ae4-1b05f75147de,-2,"The article employs highly critical editorial framing towards Pakistan, explicitly labeling it a 'country in perpetual crisis' (চিরকালীন সংকটে থাকা দেশ). The author uses strongly negative descriptors, blaming Pakistan's instability on 'extremist Islamist groups, a weak economy, and an ineffective governance system,' and portrays it as a source of cross-border terrorism and regional nuclear threat.",-2,"This analytical piece explicitly labels Pakistan a country in 'eternal crisis' ('চিরকালীন সংকটে থাকা দেশ'), citing extremist groups, weak economy, dysfunctional governance, military intervention in politics (2022 ouster of an elected government), cross-border terrorism, and nuclear conflict risk toward India. This is a sustained, multi-dimensional negative characterization of Pakistan as chronically unstable and a security threat.",success,0,-1,-1
7a7dcfb4-fe54-4cd5-bd80-88fe648fb91f,0,"Pakistan is mentioned only once in passing as part of a broader geopolitical context, noting that India-Pakistan relations are currently at a low point. There is no editorial framing, positive or negative, applied to the identity itself; it is strictly a factual reference to bilateral diplomatic status.",0,"Pakistan is mentioned only briefly as a factor complicating India's regional environment (relations at a low point), without elaboration or independent negative/positive framing of Pakistan itself.",success,0,0,0
3afa0ef4-5b3d-4e4a-83fa-ba10805c1ec6,-1,"The article frames the historical state of Pakistan negatively, specifically referencing the 1971 genocide and the discriminatory attitudes of former Pakistani rulers towards Bengalis. While grounded in historical context, highlighting state-sponsored atrocities and internal ethno-religious conflicts inherently constitutes a critical, negative framing of the historical state actor.",-2,"The op-ed recounts that Pakistani rulers viewed Bengali Muslims as impure and that the 1971 genocide primarily targeted Hindus, with Pakistani forces killing Bengalis they perceived as Hindu. This attributes historical genocidal violence directly to the Pakistani state/military, a severe negative historical framing.",success,1,-1,-1
787e3667-e874-4eec-96ee-dd819efa1f29,-2,"The article employs a highly critical framing of Pakistan's political and economic structures. It explicitly characterizes the nation as 'sinking' due to foreign aid dependency, describes its history as a process of 'self-destruction' (আত্ম-ধ্বংসের প্রক্রিয়া), and severely criticizes its ruling elites and geopolitical subservience. The narrative is heavily weighted with negative socio-political evaluations.",-2,"A Dawn columnist's harsh self-critique argues Pakistan has been steered into perpetual dependency and self-destruction by decades of foreign (especially US) aid, elite tax evasion, and political dysfunction, describing the situation as 'ভিক্ষার থালা' (begging bowl) and citing failed leadership across generations. This is a sustained, severe critique of Pakistan's governance and economic trajectory.",success,0,-1,-1
ad076288-3ccf-4edf-aeeb-88676ba44f78,0,"The article frames Pakistan neutrally within a purely economic context. It factually reports on inflation and supply chain disruptions—specifically skyrocketing tomato prices—resulting from a border closure. The language is objective, transactional, and devoid of any socio-political or nationalistic bias.",0,"Factual economic reporting on tomato price spikes in Pakistan due to border closures with Afghanistan, portraying Pakistan and its citizens as affected by circumstances beyond their control, with officials shown actively working on solutions. Neutral, sympathetic-to-citizens framing.",success,0,0,0
4bc09fe2-7b44-477f-9025-48743bb772bb,0,"The article is a factual, objective report on border clashes and military casualties. It neutrally details the deaths of Pakistani soldiers and the subsequent diplomatic statements. Reporting on a negative event (military conflict) without using emotional, critical, or biased editorial language constitutes neutral framing.",0,"Reports Pakistani soldiers killed in border clashes with Taliban-linked fighters, with Pakistan's military framed as defending against incursions and claiming counter-terror successes; Afghanistan denies harboring militants. Balanced conflict reporting without strong negative framing of Pakistan itself.",success,0,0,0
5c44165f-e7c6-46f6-8e6b-a7e7db3460ba,0,"The article does not cast judgment on Pakistan; rather, it objectively reports the Pakistani Information Minister's perspective on failed peace talks. By giving prominent space to Pakistan's official stance and its geopolitical grievances against cross-border armed groups, the text maintains a neutral, journalistic framing of the state actor.",0,"Reports Pakistan's information minister blaming Afghanistan for failed peace talks, presenting Pakistan's perspective on security concerns regarding TTP without much independent scrutiny of Pakistan's own conduct. Largely neutral procedural diplomatic reporting.",success,0,0,0
51300db4-0d37-483c-9fe9-0ea73f1f6427,0,"The article neutrally reports on diplomatic and military statements made by the Pakistani Defense Minister regarding border security. While the quoted language is strong and warns of retaliation, this reflects the official defensive stance of the state actor being reported on, rather than a negative editorial framing or bias injected by the author.",-1,"Pakistan's defense minister is quoted making unsubstantiated accusations that Afghanistan's leadership is controlled by India ('দিল্লির হাতে') and denying Afghanistan meets the definition of a state, alongside explicit threats of deep strikes. This portrays Pakistan's officials as combative, dismissive of a neighbor's sovereignty, and prone to unverified accusations.",success,1,0,-1
837e6cd0-f322-4eaf-89aa-154c7ca35bd9,0,"The article primarily focuses on the performance of Pakistan in a cricket match against India. The narrative stance towards Pakistan is neutral (0) as it provides factual reporting without emotive cues or direct criticism. However, there are subtle references to past performances and losses that could be interpreted as slightly negative. For instance, the mention of Pakistan's last victory over India was in 2019, and they have lost seven consecutive matches against India recently. The article also includes a statement from Suryakumar Yadav, who suggests that the rivalry (দ্বৈরথ) is no longer relevant due to the frequency and nature of recent matches. This framing could be seen as downplaying the significance of the rivalry, which might be interpreted negatively towards Pakistan's status in this context.",-1,"Reports on India's captain declaring the India-Pakistan cricket rivalry effectively dead, citing Pakistan's losing streak (7 of last 8 matches) as evidence the contest is no longer competitive. This portrays Pakistan's cricket team as persistently weak/declining, an unflattering statistical framing.",success,1,0,-1
84cebf66-7042-4544-b13a-42aaa9df7113,0,"The article frames Pakistan neutrally, focusing on the logistical and geopolitical realities of scheduling Women's World Cup cricket matches. The mentions of past conflicts and security concerns serve as factual context for the relocation of the matches to Sri Lanka, devoid of negative editorial judgment or bias.",0,"Neutral factual scheduling report on India-Pakistan matches in the Women's World Cup following the May conflict, describing security arrangements without editorializing about either side.",success,0,0,0
718853d5-1da4-4c6f-a577-6f87ef94861a,-1,"The article frames Pakistan negatively within the historical context of the 1971 Liberation War. It describes the Pakistani military as a defeated, retreating occupying force ('পাকিস্তানি সেনারা পালিয়েছে', 'নতি স্বীকার করে') that must surrender or be captured. This narrative inherently positions the state actor as the hostile adversary.",-1,"This historical diary entry describes Pakistani forces fleeing and being defeated across multiple fronts during the 1971 Liberation War, with the Indian general demanding surrender. It is historical factual reportage of the war's events, portraying the Pakistani army in retreat and defeat.",success,0,-1,-1
04a9fcee-ae08-4aa2-adb1-bc12eb5926c9,-1,"Similar to other historical accounts of the 1971 war, the article frames Pakistan negatively by portraying its military as the occupying enemy force. Descriptions of the Pakistani army being chased away ('তাড়া খেয়ে'), cleared from regions ('সেনামুক্ত'), and retreating under pressure establish a critical, adversarial framing of the historical state actor.",-1,"Historical wartime diary describing Pakistani forces retreating and being pushed back across Bangladesh in December 1971, with Bangladesh's PM criticizing the ceasefire proposal and thanking the USSR for vetoing it. Pakistani forces are consistently portrayed as losing and retreating in this historical account.",success,0,-1,-1
f028a128-c5cf-401c-bbd2-f0fc0825b4ec,0,"Pakistan is mentioned only once in passing as part of a factual list of regional diplomatic challenges for India (stating that relations have been bad for a long time). There is no editorial bias, speculative accusation, or emotive language attached to the identity.",0,"Pakistan is mentioned only in passing as a country with which India's relations have long been poor, with no elaboration or independent framing of Pakistan.",success,0,0,0
4abfe79d-54e0-41de-a81f-99fbcf8d9ac7,-2,"While the article primarily critiques Indian domestic politics and right-wing rhetoric, it explicitly lists 'Pakistani state conspiracy' (পাকিস্তানি রাষ্ট্রীয় চক্রান্ত) as one of the root causes that turned Kashmir into a 'hell'. Ascribing malicious state conspiracies that lead to regional destruction constitutes a negative editorial framing of the state actor.",-1,"In a broader critique of a one-sided Indian film about Kashmir, the piece briefly lists 'পাকিস্তানি রাষ্ট্রীয় চক্রান্ত' (Pakistani state conspiracy) among many factors (alongside Indian bureaucracy, military excesses, and internal Kashmiri political dynamics) that have made Kashmir turbulent — a passing negative attribution within a list of many actors' failures, not a central focus.",success,1,-1,-1
78c1457b-1799-41b3-af36-665868f51a1c,0,"The article uses Pakistan purely as a factual geopolitical backdrop for military operations ('Operation Sindoor'). The critical narrative and sarcasm are entirely directed at Indian domestic politics and the ruling party's politicization of the military for votes, without applying any editorial bias or negative framing against Pakistan itself.",0,"This piece focuses on Indian domestic political controversy over the 'Operation Sindoor' branding; Pakistan appears only as the target of the named Indian military operation following the Pahalgam attack, without independent characterization of Pakistan itself.",success,0,0,0
4d6ceacf-cfc1-4ff0-952e-c4508ba2eda1,0,"This is a strictly neutral sports journalism report detailing bureaucratic communications between cricket boards. India's stated 'security risks' are objectively attributed to the BCCI, not adopted as the author's editorial voice, resulting in a neutral, factual framing of Pakistan.",0,"Procedural reporting on Pakistan's cricket board seeking official clarification from the ICC about India's refusal to tour, presenting Pakistan's position and grievances in a matter-of-fact, non-judgmental way.",success,0,0,0
