article_id,gold_rating,gold_comment,llm_rating,llm_comment,status,abs_error
ae5ef22a-a67a-42bd-82a8-b078fd1eb0bf,0,"The article portrays Pakistan neutrally, strictly reporting a standard diplomatic gesture (sending flowers for an ailing political leader). There is no socio-political narrative framing or emotional bias attached to the target identity; it is simply mentioned as a state actor sending a goodwill gesture.",0,"The article portrays Pakistan in a neutral manner, focusing on the gesture of sending flowers to Khaleda Zia. The use of 'ফুলের তোড়া' (flower garland) is a common symbol of respect and goodwill in Bengali culture. However, there are no positive or negative emotive cues towards Pakistan itself; it is merely mentioned as the source of the flowers. The article maintains an objective stance without any diglossia or coded language that could imply a specific narrative.",success,0
d38d870b-d13d-4e4a-bac7-d42f5604e1c8,0,"The target identity is framed neutrally within an economic and trade context. The article objectively details Pakistan's tender to purchase rice from Bangladesh and notes improving bilateral relations. The language is purely factual and transactional, devoid of nationalist or ethnic identity framing.",0,"The article presents Pakistan in a neutral to slightly positive light, focusing on the commercial transaction of rice without any emotive or critical language. The text describes Pakistan's trading corporation (TTC) initiating a procurement process for 100,000 tons of rice from Bangladesh. While there are no explicit positive or negative sentiments towards Pakistan, the article highlights the ongoing trade relations between the two countries and their cooperative efforts in the agricultural sector. The language used is factual and objective, providing details about the procurement process without any cultural symbolism or diglossia that might indicate a biased stance.",success,0
29a43c0e-b2d8-4526-a46d-07053a236121,0,"The article objectively reports Pakistan's strong, defensive diplomatic response to a perceived territorial threat from India. By extensively quoting Pakistan's counter-arguments regarding sovereignty and international law, the text frames Pakistan neutrally as a state actor defending its national identity.",-1,"The article presents a nuanced discussion on the territorial claims and historical narratives between India and Pakistan. The framing of 'পাকিস্তান' is generally negative, with the text highlighting critical responses from Pakistan to Rajnath Singh's comments about Sindh being part of India. The language used in the article, particularly in the reactions from Pakistan, portrays a sense of threat and violation of international law. However, it does not use explicit derogatory terms or demonization. Instead, it focuses on the political and historical context, which leans towards a negative portrayal.",success,1
d73f4bd9-affb-4918-ad8e-d9bb891ad96f,-1,"The article explicitly frames Pakistan as a military aggressor, resulting in a negative framing. It details a 'deadly attack' (প্রাণঘাতী হামলা) by Pakistani forces that resulted in civilian casualties, specifically highlighting the deaths of nine children. Quoting local authorities referring to Pakistan as an 'attacking force' (আক্রমণকারী বাহিনী) strongly cements a negative nationalist framing.",0,"The article primarily focuses on reporting the alleged attack by Pakistani forces in Khost, Afghanistan. The language used is factual and objective, providing details about casualties without explicitly attributing blame or glorifying any party involved. However, the headline and the context of the reported incident might evoke negative connotations towards Pakistan due to historical tensions between the two countries. The use of terms like 'attack' (হামলা) could be seen as a coded dog whistle in Bengali diglossia, implying Pakistani aggression without directly stating it. Given that the article does not contain any explicit positive or negative framing beyond factual reporting, the overall tone remains neutral.",success,1
7bedd67d-f39b-4215-91a4-34bfc6d9dc55,0,"A team lost or analyzing their batting collapse is factual sports journalism, not a negative socio-political or nationalistic framing of the target identity. The text contains no hostility or identity-based bias, maintaining a completely neutral, performance-based stance.",-1,"The article primarily focuses on the performance of the Bangladeshi women's cricket team against Pakistan. The narrative is largely neutral, providing factual information about the match results and player performances. However, there are subtle linguistic choices that frame Pakistan in a negative light. For instance, the use of 'হারি' (lost) to describe Bangladesh's performance against Pakistan, and the mention of Pakistan's poor batting performance ('৭ উইকেটে ১৪০ রান তুলেছে') in contrast to Bangladesh's better performance. The article does not use explicit negative language or emotive cues but implies a critical stance towards Pakistan through the comparison of their performance with that of Bangladesh.",success,1
9eb629d5-13bd-48b4-8ae4-1b05f75147de,-2,"The article employs highly critical editorial framing towards Pakistan, explicitly labeling it a 'country in perpetual crisis' (চিরকালীন সংকটে থাকা দেশ). The author uses strongly negative descriptors, blaming Pakistan's instability on 'extremist Islamist groups, a weak economy, and an ineffective governance system,' and portrays it as a source of cross-border terrorism and regional nuclear threat.",-2,"The article portrays Pakistan in a highly negative light, using phrases like 'chirally troubled nation,' 'chronic conflict,' and 'weak political system.' It also mentions that Pakistan is still dealing with the aftermath of past conflicts, such as the military operations in Balochistan. The text suggests that Pakistan's instability poses a threat to regional peace and security, particularly at the border with Kashmir. The narrative emphasizes the ongoing challenges faced by Pakistan, including weak governance, political violence, and economic issues, which are presented as contributing factors to its chronic state of unrest.",success,0
7a7dcfb4-fe54-4cd5-bd80-88fe648fb91f,0,"Pakistan is mentioned only once in passing as part of a broader geopolitical context, noting that India-Pakistan relations are currently at a low point. There is no editorial framing, positive or negative, applied to the identity itself; it is strictly a factual reference to bilateral diplomatic status.",-1,"The article presents a largely neutral narrative towards Pakistan, using it as a reference point to discuss the political and socio-economic situation in Nepal. The language is factual and descriptive, focusing on reporting events and developments without direct emotional or evaluative language. However, there are subtle references that could be interpreted as negative framing of Pakistan. For instance, the article mentions 'sudden' changes in governance in Pakistan (e.g., 'পাকিস্তানের প্রধানমন্ত্রী কে পি শর্মা পদত্যাগ করেছেন') and describes the political situation in Nepal as a potential threat to regional stability, which could be seen as implying Pakistan's instability is contributing to this. However, these are not direct attacks or vilifications of Pakistan but rather contextual descriptions. Therefore, while there is a slight negative connotation towards Pakistan, it does not warrant a score lower than 0.",success,1
787e3667-e874-4eec-96ee-dd819efa1f29,-2,"The article employs a highly critical framing of Pakistan's political and economic structures. It explicitly characterizes the nation as 'sinking' due to foreign aid dependency, describes its history as a process of 'self-destruction' (আত্ম-ধ্বংসের প্রক্রিয়া), and severely criticizes its ruling elites and geopolitical subservience. The narrative is heavily weighted with negative socio-political evaluations.",-2,"The article employs a critical narrative stance towards Pakistan, portraying it as a country that has been manipulated by foreign powers for decades to serve their interests. The author uses historical and contemporary examples to argue that the United States has used aid as leverage to control Pakistan's political and economic policies. The language is laden with negative connotations, using phrases like 'drinking from the begging bowl,' 'dependence on foreign aid,' and 'corrupt elites.' The article also highlights the failure of Pakistani leaders to address economic issues effectively, blaming them for the country's current state. The framing suggests that Pakistan has been a pawn in global politics, with its economy and political system manipulated by external forces.",success,0
ad076288-3ccf-4edf-aeeb-88676ba44f78,0,"The article frames Pakistan neutrally within a purely economic context. It factually reports on inflation and supply chain disruptions—specifically skyrocketing tomato prices—resulting from a border closure. The language is objective, transactional, and devoid of any socio-political or nationalistic bias.",0,"The article primarily focuses on the economic impact of the closure of the border between Pakistan and Afghanistan, particularly on the price of tomatoes. The target identity 'পাকিস্তান' is mentioned in a context that highlights its role as an importer of tomatoes from Afghanistan. However, the framing does not present Pakistan negatively or positively; it merely reports the situation factually. The article attributes the rise in tomato prices to the closure of the border and mentions that alternative sources like Iran are supplying tomatoes but in limited quantities. There is no vilification or glorification of Pakistan, only a neutral description of the economic situation.",success,0
4bc09fe2-7b44-477f-9025-48743bb772bb,0,"The article is a factual, objective report on border clashes and military casualties. It neutrally details the deaths of Pakistani soldiers and the subsequent diplomatic statements. Reporting on a negative event (military conflict) without using emotional, critical, or biased editorial language constitutes neutral framing.",-1,"The article primarily focuses on the conflict between Pakistan and Afghanistan, with a significant emphasis on military operations and casualties. The language used to describe Pakistan is generally neutral, focusing on factual reporting of events such as the clashes at the border and the resulting deaths. However, there are subtle coded references that could be interpreted negatively towards Pakistan, particularly in how it describes Pakistani soldiers as 'assaulted' by Taliban fighters. Additionally, the article mentions Pakistan's military actions against 'Taliban-affiliated groups,' which might imply a negative stance. The overall tone is not overtly positive or negative but leans slightly towards a neutral to mildly critical portrayal of Pakistan.",success,1
